"","User","Tweet","Cluster","Lem"
"8402","brodsky_joseph","Зачем вся дева раз есть колено","2"," зачем весь дева раз быть колено "
"8403","brodsky_joseph","Я любил немногих Однако  сильно","2"," я любить немногие однако  сильно "
"8404","brodsky_joseph","Единственной черною вещью был 
кофе пока я пил","2"," единственный черный вещь быть "
"8405","brodsky_joseph","Назад без ужаса смотри Будь прям и горд 
раздроблен изнутри на ощупь тверд","2"," назад без ужас смотреть быть прямой и гордый "
"8406","brodsky_joseph","Боже Что она жжет в этом костре Не знаю 
Прежде чем я дойду может звезда остынуть","2"," боже что она жечь в этот костер не знать "
"8407","brodsky_joseph","Дай мне пропеть о той чей уходящий образ 
дал мне здесь на земле ближе Тебя увидеть","2"," давать я пропеть о тот чей уходить образ "
"8408","brodsky_joseph","В свою очередь поезд которого ты не ждешь
 на перроне в плаще приходит без опозданья","2"," в свой очередь поезд который ты не ждать"
"8409","brodsky_joseph","Последнее время я
сплю среди бела дня
Видимо смерть моя
испытывает меня","2"," последний время я"
"8410","brodsky_joseph","И этот Вавилон на батарейках донес что в космос взвился человек 
А я лежал не поднимая век","2"," и этот вавилон на батарейка доносить что в космос взвиваться человек "
"8411","brodsky_joseph","Похоже что уцелели только я и вода поскольку и у нее нет прошлого","2"," похоже что уцелеть только я и вода поскольку и у она нет прошлое "
"8412","brodsky_joseph","Я трубку опустил на телефон 
но говорил разъединенный он 
Я галстук завязал и вышел вон","2"," я трубка опускать на телефон "
"8413","brodsky_joseph","Наклонисья шепну Тебе на ухо чтото я 
благодарен за все за куриный хрящик 
и за стрекот ножницуже кроящих 
мне пустоту раз она  Твоя","2"," наклонисья шепнуть ты на ухо чтото я "
"8414","brodsky_joseph","Ниоткуда с любовью надцатого мартобря","2"," ниоткуда с любовь надцатый мартобрь "
"8415","brodsky_joseph","Если президенты не могут делать этого со своими женами они делают это со своими странами","2"," если президент не мочь делать это со свой жена они делать это со свой страна "
"8416","brodsky_joseph"," февраля  года по обвинению в тунеядстве был арестован а спустя месяц приговорён к пяти годам ссылки поэт Иосиф Бродский","2","  февраль  год по обвинение в тунеядство быть арестовывать а спустя месяц приговаривать к пять год ссылка поэт иосиф бродский "
"8417","brodsky_joseph","Но даже ежели песенка вправду спета 
от нее остается еще мотив","2"," но даже ежели песенка вправду спеть "
"8418","brodsky_joseph","Это было плаванье сквозь туман","2"," это быть плавание сквозь туман "
"8419","brodsky_joseph","Я говорю с тобойи не моя вина если не слышно Я говорю с тобойи не моя винаесли не слышноЯ говорю с тобойи не моя винаесли не слышно","2"," я говорить с тобойя не мой вина если не слышно я говорить с тобойя не мой винаесли не слышной говорить с тобойя не мой винаесли не слышно "
"8420","brodsky_joseph","В каждой музыке Бах 
В каждом из нас Бог","2"," в каждый музыка бах "
"8421","brodsky_joseph","Человек есть то что он читает","2"," человек быть то что он читать "
"8422","brodsky_joseph","Дорогая мы квиты 
Больше друг к другу мы 
точно оспа привиты 
среди общей чумы","2"," дорогой мы квит "
"8423","brodsky_joseph","Генерал Наши карты  дерьмо Я пас","2"," генерал наш карта  дерьмо я пас "
"8424","brodsky_joseph","Значит нету разлук
Существует громадная встреча
Значит ктото нас вдруг 
в темноте обнимает за плечи","2"," значит нету разлука"
"8425","brodsky_joseph","Налить вам этой мерзости Налейте","2"," наливать вы этот мерзость наливать "
"8426","brodsky_joseph","Боль же учит не смерти но жизни","2"," боль же учить не смерть но жизнь "
"8427","donottalk","Не жди говорит скоро ни сейвов в iCloud ни меня с ходки","2"," не ждать говорить скоро ни сейв в iCloud ни я с ходка "
"8428","donottalk","Одно но нет синхронизации сейвов в iCloud Я написал разрабу он ответил что както криво сейвы в оригинале который на РС прикрутил","2"," один но нет синхронизация сейв в iCloud я написать разраба он отвечать что както кривой сейв в оригинал который на РС прикручивать "
"8429","donottalk","Из всех этих распродаж единственное что я себе взял это Sproggiwood Лютая пошаговая гриндилка Смешная ","2"," из весь этот распродажа единственный что я себя взять это Sproggiwood лютый пошаговый гриндилка смешной  "
"8430","donottalk"," И то и другое Проблемы сейчас с человеческим материалом","2","  и то и другой проблема сейчас с человеческий материал "
"8431","donottalk","По сюжету у меня реально будет двойня от неё так что не надо мне тут","2"," по сюжет у я реально быть двойня от она так что не надо я тут "
"8432","donottalk","Ill get you so hard youll deliver me a twins babygirl ","2"," Ill get you so hard youll deliver me a twins babygirl  "
"8433","donottalk"," Хм Надеюсь ты справишься с фобией этой","2","  хм надеяться ты справляться с фобия этот "
"8434","donottalk"," Уже нет их Но если будет такой момент в наших жизнях когда мне надо будет приготовить тебе завтрак","2","  уже нет они но если быть такой момент в наш жизнь когда я надо быть приготавливать ты завтрак "
"8435","donottalk"," А почему ты вообще их боишься","2","  а почему ты вообще они бояться "
"8436","donottalk"," Спасибо Ян Сырники были на пятюню","2","  спасибо ян сырник быть на пятюня "
"8437","donottalk","Это как не читать книги а купить блокнот и начать писать одну Также весело и столько же пользы","2"," это как не читать книга а купить блокнот и начинать писать один также весело и столько же польза "
"8438","donottalk","Весь этот геймплей где надо развлекать себя самому мне не понять","2"," весь этот геймпли где надо развлекать себя сам я не понимать "
"8439","donottalk","Очень плохо","2"," очень плохо "
"8440","donottalk","Но как бы я не игнорировал предпредпредпредпоследний квест  тупой майнкрафт Бегай по помойкам собирай модные расчёски","2"," но как бы я не игнорировать предпредпредпредпоследний квест  тупой майнкрафт бегать по помойка собирать модный расческа "
"8441","donottalk","Игнорирую всю майнкравтшину в Фаллауте Кому надо сажать капусту и строить стены в этой игре вообще Это очень плохо всё Очень плохо","2"," игнорировать весь майнкравтшина в фаллаут кто надо сажать капуста и строить стена в этот игра вообще это очень плохой все очень плохой "
"8442","donottalk"," Спасибо добрый человек Дай Бог тебе и детишкам твоим здоровья","2","  спасибо добрый человек давать бог ты и детишки твой здоровье "
"8443","donottalk","Один лайк этого твита и я пойду есть сырники","2"," один лайк этот твит и я пойти быть сырник "
"8444","donottalk","Its A Black Friday Sales Bonanza On The App Store Here Are The Best Deals ","2"," Its A Black Friday Sales Bonanza On The App Store Here Are The Best Deals  "
"8445","donottalk","Ботов начали клепать каких а Как живые Переписку ведут даже ","2"," бот начинать клепать какой а как живой переписка вести даже  "
"8446","donottalk","Вот щас вы точно все пьяные","2"," вот щас вы точно весь пьяный "
"8447","donottalk","То есть я понимаю людей которые играют только в неё с момента выхода Сам я так не смогу Но я понимаю","2"," то быть я понимать человек который играть только в она с момент выход сам я так не смочь но я понимать "
"8448","donottalk","И не только потому что я slow learner и не очень умный нет Это бездна Познав эту игру можно сойти с ума","2"," и не только потому что я slow learner и не очень умный нет это бездна познавать этот игра можно сходить с ум "
"8449","donottalk","У меня в Street Fighter IV наиграно почти восемьдесят часов И я изучил эту игру наверное процента на два","2"," у я в Street Fighter IV наигрывать почти восемьдесят час и я изучать этот игра наверное процент на два "
"8450","donottalk","Всё что я отчаянно покупал последние месяца два сейчас уходит со скидками gt 

Антон грустит","2"," все что я отчаянно покупать последний месяц два сейчас уходить со скидка gt "
"8451","donottalk"," А ведь ты прав Хаха","2","  а ведь ты правый хах "
"8452","donottalk","Вы уже пьяные все наверное","2"," вы уже пьяный весь наверное "
"8453","donottalk","Если я лежу люди вокруг тоже ложатся Потому что если ты любишь то чем занимаешься это заразно","2"," если я лежать человек вокруг тоже ложиться потому что если ты любить то чем заниматься это заразный "
"8454","donottalk","Многие недооценивают удивительную возможность   полежать пару часиков А я вот делаю это со страстью С молодецкой игривой удалью","2"," многие недооценивать удивительный возможность   полежать пара часик а я вот делать это со страсть с молодецкий игривый удаль "
"8455","donottalk","Никого не обижаю пока лежу на диванчике а значит я делаю мир лучше","2"," никто не обижать пока лежать на диванчик а значит я делать мир хороший "
"8456","donottalk","Сейчас вот дома лежу всем существом Показываю мастеркласс по возлежанию","2"," сейчас вот дома лежать весь существо показывать мастеркласс по возлежание "
"8457","donottalk","Итоги в следующий раз только на такси Нервы дороже","2"," итог в следующий раз только на такси нерв дорогой "
"8458","donottalk","Ходил по Новослободской разглядывал мозаики На славу сделано","2"," ходить по новослободский разглядывать мозаика на слава сделать "
"8459","donottalk","К слову сказать после длительного перерыва взглянул на наше метро свежим взглядом Оно у нас очень красивое конечно","2"," к слово сказать после длительный перерыв взглядывать на наш метро свежий взгляд оно у мы очень красивый конечно "
"8460","donottalk","И народ этот весь очень резкий быстрый в сравнении с ковыляющим мной и хмурый","2"," и народ этот весь очень резкий быстрый в сравнение с ковылять я и хмурый "
"8461","donottalk","Я забыл насколько иногда в метро и автобусах МНОГО народу","2"," я забывать насколько иногда в метро и автобус много народ "
"8462","donottalk","Возвращаясь к теме поездок в общественном транспорте после полостных операций Вкратце  это страшно","2"," возвращаться к тема поездка в общественный транспорт после полостной операция вкратце  это страшный "
"8463","donottalk"," Да кому он нужен убегает","2","  да кто он нужный убегать "
"8464","donottalk"," Спасибо","2","  спасибо "
"8465","donottalk","Скайрим за  рублей в Стиме А вы говорите что Бога нет","2"," скайрим за  рубль в стима а вы говорить что бог нет "
"8466","donottalk"," Прости милая я просто не выспался","2","  прощать милый я просто не высыпаться "
"8467","donottalk","Кефиру сказал лярва налей мне","2"," кефир сказать лярва наливать я "
"8468","donottalk","Барышня налейте мне кефира","2"," барышня наливать я кефир "
"8469","donottalk","Я в метро впервые за два последних месяца Тут очень много людей и все они хотят ударить меня в живот","2"," я в метро впервые за два последний месяц тут очень много человек и весь они хотеть ударять я в живот "
"8470","donottalk","MacStoriesDeals Black Friday  The Best Deals for iPhone iPad Watch and Mac Apps amp Games  MacStories ","2"," MacStoriesDeals Black Friday  The Best Deals for iPhone iPad Watch and Mac Apps amp Games  MacStories  "
"8471","donottalk"," What was his name","2","  What was his name "
"8472","donottalk"," Никогда не дам за себя платить ей Даже если это не свидание а встреча деловая всегда плачу я","2","  никогда не давать за себя платить она даже если это не свидание а встреча деловой всегда платить я "
"8473","donottalk","Да что там весь славянский мир поднимется и будет протестовать дня тричетыре Если на майские ещё это всё выпадет вообще красота","2"," да что там весь славянский мир подниматься и быть протестовать день тричетырь если на майский еще это все выпадать вообще красота "
"8474","donottalk","Конечно же к пикетам присоединятся сочувствующие в Польше Латвии Украине","2"," конечно же к пикет присоединяться сочувствующий в польша латвия украина "
"8475","donottalk","Тысячи человек соберутся в парке каком и будут жарить шашлыки одновременно Пивасик рекой аромат маринада по всему городу","2"," тысяча человек собираться в парк какой и быть жарить шашлык одновременно пивасик река аромат маринад по весь город "
"8476","donottalk","Представьте пикет против закона о запрете шашлыков","2"," представлять пикет против закон о запрет шашлык "
"8477","donottalk","Из меня бы отличный чиновник получился Пропадает талант","2"," из я бы отличный чиновник получаться пропадать талант "
"8478","donottalk"," Шаурму и донер
 Жарить шашлыки летом
 Мультики про Алладина
 Баранину и халву в принципе","2","  шаурма и донер"
"8479","donottalk","Я предлагаю в связи с этой свистопляской вокруг Турции запретить для россиян следующий вещи","2"," я предлагать в связь с этот свистопляска вокруг турция запрещать для россиянин следующий вещь "
"8480","donottalk","Склейки на восьмёрке всегда с начала движения I really like this JessicaJones","2"," склейка на восьмерка всегда с начало движение I really like this JessicaJones "
"8481","donottalk","Чтобы фотографировать их удобно было JessicaJones","2"," чтобы фотографировать они удобно быть JessicaJones "
"8482","donottalk","Все извращенцы и маньяки занимаются своими извращениями и маячат прямо напротив больших стеклянных окон JessicaJones","2"," весь извращенец и маньяк заниматься свой извращение и маячить прямо напротив большой стеклянный окно JessicaJones "
"8483","donottalk","Ничего не может быть роднее ВинниПуха Это я образно коннчно","2"," ничто не мочь быть родной виннипуха это я образно коннчно "
"8484","donottalk","Фляжка с Джим Бимом Прошло только пять минут Джессики Джонс а она мне уже роднее ВинниПуха","2"," фляжка с джим бимый проходить только пять минута джессика джонс а она я уже родной виннипуха "
"8485","donottalk","Никто не умеет так как TouchArcade ","2"," никто не уметь так как TouchArcade  "
"8486","donottalk"," Самая смешная картинка которую я видел сегодня","2","  самый смешной картинка который я видеть сегодня "
"8487","donottalk","Мониторю британский SpendingReview и охреневаю с них конечно Другая планета какаято","2"," мониторить британский SpendingReview и охреневать с они конечно другой планета какаято "
"8488","donottalk","Definitely George ","2"," Definitely George  "
"8489","donottalk"," Никто и не сомневался что такая как ты никогда не разменяется на не лучшего из нас","2","  никто и не сомневаться что такой как ты никогда не размениваться на не хороший из мы "
"8490","donottalk"," При встрече по рылу схватишь","2","  при встреча по рыло схватывать "
"8491","donottalk"," Например","2","  например "
"8492","donottalk","TIL что есть люди которые играют только в солитёр так это называется на винде и гордятся этим потому что они лучше тебя","2"," TIL что быть человек который играть только в солитер так это называться на винд и гордиться это потому что они хороший ты "
"8493","donottalk"," У тебя нет друзей Ты забыл просто","2","  у ты нет друг ты забывать просто "
"8494","donottalk","Я не злой но если у курдов вдруг обнаружится тяжелое вооружение которое они гдето там в песках раскопают не удивлюсь","2"," я не злой но если у курд вдруг обнаруживаться тяжелый вооружение который они гдеть там в песок раскапывать не удивляться "
"8495","donottalk","А пилотов жаль Всегда жаль когда ребят теряем Особенно жаль когда так теряем","2"," а пилот жаль всегда жаль когда ребята терять особенно жаль когда так терять "
"8496","donottalk","Интересно читать о том что Путин недостаточно жёстко ответил Турции от людей которые с кассиром в Пятерочке поспорить побоятся","2"," интересно читать о то что путин недостаточно жестко отвечать турция от человек который с кассир в пятерочка поспорить побояться "
"8497","donottalk"," Это я в сердцах сказал Достойный ресурс а такие буквы там напечатаны Некрасиво","2","  это я в сердце сказать достойный ресурс а такой буква там напечатать некрасиво "
"8498","donottalk","Всем бы так снимать как этому загорелому красавчику А  найти ребят которые в кино разбираются Развели бульварщину","2"," все бы так снимать как этот загорелый красавчик а  находить ребята который в кино разбираться разводить бульварщина "
"8499","donottalk","Что тут кроме After Earth плохо кино Вот плохое прям Не Ну мне принцессе не нравится а плохое ","2"," что тут кроме After Earth плохо кино вот плохой прямой не ну я принцесса не нравиться а плохой  "
"8500","donottalk","Охреневаю от прочитанного Открываю IMDB","2"," охреневать от прочитывать открывать IMDB "
"8501","donottalk","Создается впечатление что давно не снимавший ничего путного индус Шьямалан","2"," создаваться впечатление что давно не снимать ничто путный индус шьямалан "
"8502","donottalk","Открываю  там рецензия на нового Шьямалана Читаю","2"," открывать  там рецензия на новый шьямалан читать "
"8503","donottalk"," Помоему ни в чём Мне хватает во как бесплатной","2","  помоему ни в что я хватать во как бесплатный "
"8504","donottalk","Видеоигры  это искусство И оно не боится поднимать сложные и глубокие вопросы ","2"," видеоигра  этот искусство и оно не бояться подымать сложный и глубокий вопрос  "
"8505","donottalk"," Лучший реально лучший window manager для Mac OS Шорткатов не хватает разве что Но так прям вот сладость","2","  хороший реально хороший window manager для Mac OS шорткат не хватать разве что но так прямой вот сладость "
"8506","donottalk"," Hi Can you tell me when Tome of the Sun will be available in Russian AppStore Cant wait","2","  Hi Can you tell me when Tome of the Sun will be available in Russian AppStore Cant wait "
"8507","donottalk"," They know how to sell for sure","2","  They know how to sell for sure "
"8508","donottalk"," Ну да Тут не поспорить","2","  ну да тут не поспорить "
"8509","donottalk"," Понимаю твой скепсис но надеюсь на лучшее","2","  понимать твой скепсис но надеяться на хороший "
"8510","donottalk"," Ну так до айфона никто и не думал что на тачскрине можно будет без стилуса работать","2","  ну так до айфон никто и не думать что на тачскрин можно быть без стилус работать "
"8511","donottalk","Все разговоры про засилье FPподелок на мобилках можно прекратить Это ненадолго

","2"," весь разговор про засилье FPподелок на мобилка можно прекращать это ненадолго"
"8512","donottalk"," У тебя же нет таких проблем да Ты ж консольщик помоему","2","  у ты же нет такой проблема да ты ж консольщик помоему "
"8513","donottalk"," Как когдато угорал над Жириновским Сейчас угораю над РПЦ Да мало ли поводов веселиться

Вот так вот","2","  как когдатый угорать над жириновский сейчас угорать над рпц да мало ли повод веселиться"
"8514","morning_kaptain","снова читаю подстрочник и сдерживаюсь чтобы не плакать милость и мудрость","2"," снова читать подстрочник и сдерживаться чтобы не плакать милость и мудрость "
"8515","morning_kaptain","очень страшно быть человеком без истории","2"," очень страшно быть человек без история "
"8516","morning_kaptain","  оля только сейчас увидела твой сокрушительный комментарий спасибо большое и ольга тогоева на арзамасе  хорошая","2","   оля только сейчас увидеть твой сокрушительный комментарий спасибо большой и ольга тогоева на арзамас  хороший "
"8517","morning_kaptain"," целан а можно пожалуйста тоже ссылку на медиевистический ресурс","2","  целан а можно пожалуйста тоже ссылка на медиевистический ресурс "
"8518","morning_kaptain","We Are Passive Consumers of the Pornography of Violence","2"," We Are Passive Consumers of the Pornography of Violence "
"8519","morning_kaptain","сологуб оказывается с учениками яблоки воровал и его розгами секли строгость какая","2"," сологуб оказываться с ученик яблоко воровать и он розга сечь строгость какой "
"8520","morning_kaptain","дом прячась за рядом березок казался уютным и милым а передонову не нравились березки перед домом  он бы их вырубил или поломал","2"," дом прятаться за рядом березка казаться уютный и милый а передонов не нравиться березка перед дом  он бы они вырубать или поломать "
"8521","morning_kaptain","в образе п у сологуба просто ВСЁ","2"," в образ п у сологуб просто все "
"8522","morning_kaptain","ааа ","2"," ааа  "
"8523","morning_kaptain","sic ","2"," sic  "
"8524","morning_kaptain","лайф ньюс формата х ","2"," лайф ньюс формат х  "
"8525","morning_kaptain"," радикально не согласно с тобой насчет актёров в лнепри том что к зв равнодушна всегда былаа чем человек был так убит","2","  радикально не согласный с ты насчет актер в лнепрь то что к зв равнодушный всегда былаа чем человек быть так убивать "
"8526","morning_kaptain"," в  зн тоже мало что скажешь вразумительного спасибо за слова и разговор","2","  в  зн тоже мало что сказать вразумительный спасибо за слово и разговор "
"8527","morning_kaptain"," одновременно знобит от глупости которая по бонхефферу осознанный выбор и от глупости этой не скрыться разговоры с близкими etc","2","  одновременно знобить от глупость который по бонхеффер осознанный выбор и от глупость этот не скрываться разговор с близкие etc "
"8528","morning_kaptain"," скорее это моя болезненная черта  думать о злых вещах и видимо один из выходов  не читать фб","2","  скоро это мой болезненный черта  думать о злой вещь и видимо один из выход  не читать фб "
"8529","morning_kaptain"," без наезда дада","2","  без наезд дада "
"8530","morning_kaptain"," это все так но мне что остается жалеть их головынапасть это недоуменно бесконечно вспоминать  я получается на себя и жалуюсь","2","  это все так но я что оставаться жалеть их головынапасть это недоуменно бесконечно вспоминать  я получаться на себя и жаловаться "
"8531","morning_kaptain","страшное одиночество","2"," страшный одиночество "
"8532","morning_kaptain","ад все это думать","2"," ад все это думать "
"8533","morning_kaptain","просто из головы нейдети милая женщина которая пишет любезности смотрит демотиваторы с новороссией  зачем","2"," просто из голова нейдеть милый женщина который писать любезность смотреть демотиватор с новороссия  зачем "
"8534","morning_kaptain","погибли люди за какието идиотские картинки а какието люди пишут и не жалко и эти люди почемуто христиане","2"," погибать человек за какието идиотский картинка а какието человек писать и не жалко и этот человек почемуто христианин "
"8535","morning_kaptain"," говорят людикоторые никогда не выйдут на площадь изза тогочто в их стране убивают людейсудим о нациикогда сами черт знает кто","2","  говорить людикоторой никогда не выходить на площадь изза тогочто в их страна убивать людейсудить о нациикогда сам черт знать кто "
"8536","morning_kaptain"," очень красиво а полынь Сережа любит","2","  очень красиво а полынь сережа любить "
"8537","morning_kaptain"," смотрела у каждого макдонаха по  фильму bruges calvary и эх not my cup of teaно попробую этот","2","  смотреть у каждый макдонах по  фильм bruges calvary и эх not my cup of teaно попробовать этот "
"8538","morning_kaptain"," ������ я болела почти все эти дни и фильм меня развеселил зачислила его в список фильмов для рождественских каникул","2",NA
"8539","morning_kaptain"," в смысле все остальное до него так плохо","2","  в смысл весь остальное до он так плохо "
"8540","morning_kaptain"," лукас мудиссон мы лучшие ванечка","2","  лукас мудиссон мы хороший ванечка "
"8541","morning_kaptain"," ой она в порядке посмотрите фильм он классный","2","  ой она в порядок посмотреть фильм он классный "
"8542","morning_kaptain","","2","  "
"8543","morning_kaptain"," лукас мудиссон мы лучшие про школьную панкгруппу","2","  лукас мудиссон мы хороший про школьный панкгруппа "
"8544","morning_kaptain","дадада  Смотрим лучший на свете фильм ","2"," дадад  смотреть хороший на свет фильм  "
"8545","morning_kaptain"," и так всегда","2","  и так всегда "
"8546","morning_kaptain","всякое наше определение будет шататься","2"," всякий наш определение быть шататься "
"8547","morning_kaptain"," стыдная подробность фотографию мне нашел гугл вот через это  ","2","  стыдный подробность фотография я находить гугл вот через это   "
"8548","morning_kaptain"," о очень круто сама я увидела это фотографию только вчера и возликовала","2","  о очень круто сам я увидеть это фотография только вчера и возликовать "
"8549","morning_kaptain","всем кто читает эту новость   открытка ","2"," все кто читать этот новость   открытка  "
"8550","morning_kaptain"," я вас вспоминаю всегда","2","  я вы вспоминать всегда "
"8551","morning_kaptain"," Оля сочувствую","2","  оля сочувствовать "
"8552","morning_kaptain","поздравили с  годом уоу","2"," поздравлять с  год уоу "
"8553","morning_kaptain","жальче всех тех кто собирает деньги на лечение родственников в зарубежных клиниках собранные суммы по сути сократились вдвое","2"," жалко все тот кто собирать деньги на лечение родственник в зарубежный клиника собранный сумма по суть сокращаться вдвое "
"8554","morning_kaptain","в действительности слушаю речь в духе фотографируете Мурманский полуостров и чувствую что мое терпение угасает","2"," в действительность слушать речь в дух фотографировать мурманский полуостров и чувствовать что мой терпение угасать "
"8555","morning_kaptain"," ������","2",NA
"8556","morning_kaptain","","2","  "
"8557","morning_kaptain","просветленные каналоармейцы восхищенные гуманизмом охраны","2"," просветленный каналоармеец восхищенный гуманизм охрана "
"8558","morning_kaptain","  здоровская фотография","2","   здоровский фотография "
"8559","morning_kaptain"," ","2","   "
"8560","morning_kaptain"," я на прошлом нонфикш тоже поплакала ступай на презентацию","2","  я на прошлый нонфикша тоже поплакать ступать на презентация "
"8561","morning_kaptain"," а завтра на нонфикшн презентуют книгу о колтрейне","2","  а завтра на нонфикшн презентовать книга о колтрейн "
"8562","morning_kaptain","и в постмодерне есть капризность когда как ребенку все цветы надоели и хочется разобрать будильник лучшее определение всему","2"," и в постмодерн быть капризность когда как ребенок весь цветок надоедать и хотеться разбирать будильник хороший определение весь "
"8563","morning_kaptain"," похожи на городок чекистов","2","  похожий на городок чекист "
"8564","morning_kaptain","������ ","2",NA
"8565","morning_kaptain","пристыдил  опомниться не успела","2"," пристыжать  опоминаться не успевать "
"8566","morning_kaptain","С вчера включил вспышку на камере телефона gt сегодня пыталась тайком снять человека в метро gt забыла про вспышку gt epic fail","2"," с вчера включать вспышка на камера телефон gt сегодня пытаться тайком снимать человек в метро gt забывать про вспышка gt epic fail "
"8567","morning_kaptain","ясно что злоба не связывает но разлучаеткто живет в обществе незлобные создания голубь муравей бобр и умный слон","2"," ясно что злоба не связывать но разлучаеткто жить в общество незлобный создание голубь муравей бобр и умный слон "
"8568","morning_kaptain","воспитанник n на вопрос что есть благодарность отвечал память сердца","2"," воспитанник n на вопрос что быть благодарность отвечать память сердце "
"8569","morning_kaptain"," уговор","2","  уговор "
"8570","morning_kaptain","  это чудесные лекции хотя я читала обрывочноа что янет бы позвал повстречаться","2","   это чудесный лекция хотя я читать обрывочноа что янета бы позвать повстречаться "
"8571","morning_kaptain"," Мамардашвили лекции о Прусте этот кусок  из статьи о ММ коротко и пронзительно  аудиозапись потеряннное время","2","  мамардашвили лекция о пруст этот кусок  из статья о мм короче и пронзительно  аудиозапись потеряннный время "
"8572","morning_kaptain"," а пока этот зазор есть говорит Пруст переформулируя Евангелие работайте пока свет с вами ","2","  а пока этот зазор быть говорить пруст переформулировать евангелие работать пока свет с вы  "
"8573","morning_kaptain"," да и текст о пустоте заключительное рассуждение и слова о свободевесь сборник moralia прекрасен","2","  да и текст о пустота заключительный рассуждение и слово о свободевесить сборник moralia прекрасный "
"8574","morning_kaptain"," нет это не про тебямне понравилось звучание фразы только и всего","2","  нет это не про тебямна понравиться звучание фраза только и всего "
